text,label,label_name
"Grotesco es tu programa!!! ""me rectificaré cuando lo crea conveniente"", ""cuando tengas tu programa dices lo que desees"", ""mira mamacita mamacita"", ""tu no me vas a venir a enseñar qué es el periodismo"". Todas son frases que te pintan de cuerpo entero. Crees que tener un programa te da derecho de decir y hacer lo que desees sin respeto. Tu puedes insultar, mentir y faltar a la verdad. Pero cuando alguien te dice tus verdades en la cara, tu pides que se retire del programa. Muestra de que ya se sienten ganadores y que volveremos a los programas ""de noticias"" de los 90's, líneas editoriales compradas, donde todo era maravilla, pero la calle era todo lo contrario. Asco de programa!!!! 🤬🤬🤬🤬",0,negative
No sé quien hubiera hablado peor. Él o Acuña 🤔,0,negative
Esa perra de mm corrupta na sabe nada solo sabe robar 🤮🤮🤮,0,negative
Aun recuerdo cuando al principio me guardabas con mi nombre y me molestaba 😂😂😊  Diego Lobaton,2,positive
El chicharrón de la glorieta? Seco sin sabor y recalentado!!!! El chicharrón de pollo crudo y sabor a pollo vivo😳,0,negative
"Pobre Leyla Chihuan , podrá sobrevivir con el ritmo de vida que lleva ? Hay que hacer una pollada porfa !😅",0,negative
"🤮🤮🤮🤢🤢 k feo está loca pensaba que está en su callejón, hace rato la hubieron botado del programa, además no es la primera vez que se comporta así de forma salvaje 😡👎 al parecer tenía rabia está tipeja.  Yo que quería escuchar de su Candidato, pero al verla así toda desafiante y loca me desanime.",0,negative
"Como si fuera la primera trampa del chino , otra cosa es que tuvo un sólo Ampay 😏🤣🤡",1,neutral
Hermosos tus bebes 😍 me encantan! (Algún día tendré uno así) tú Lora lo maximo jajaja 🤗🥰,0,negative
"Con su cara de carachama es que vamos a hacer causa , ese sujeto que habla honoris y causa 🤦‍♀️🤦‍♀️😫😡🤬🤬",0,negative
Se le vé más chévere que el pisao de su hermano ollanta 😂😂😂😂,1,neutral
Agradezco a Dios porque tiene a mis hijos sanos y a mi lado 😇🙏,2,positive
G  Grande el nevado Huascaran ❄️🥶,2,positive
"Jajajajaja  ...desde que empieza con el comentario pulpin , ya hueles agrandada extrema y eso es común en los comodines... se puede dar un punto de vista, opinión o refutar según a las creencias  (porque mas q una ideología es seguir y repetir como borregos lo que ha arrastrado su descendencia políticamente hablando) ... pero eso no le otorga intelecto o imparcialidad ... al contrario denota inmadurez y dependencia social.  😏",0,negative
Que malos el cacho se pasó y el otro viejo atorrante 😡😡😡,0,negative
😂😂🤣🤣🤣🤣...UNA CHAMBA DE LA CHACÔNDESUDREMA!!!😂😂🤣🤣🤣🍻🍻🍻🍻,2,positive
"Hermosa niña Catalina ,que Dios y la virgen te colme de muchas bendiciones, pasa un feliz cumpleaños junto a tu hermosa familia, muchas felicidades 🎁🎂🎉.",2,positive
Jajaja me hizo la noche otro como tu abra como ese telo nooo que tal frase...🤣🤣,1,neutral
Anna RiversLc  LA QUE PIENSA SOLO EN TOMAR 😂  Rosmery HMestas LA QUE SE FIJA EN LA GENTE 😂😂 Y la que llora 😂 pues las tres 😂 Rosmery Anna Yo 😂💗👭👭,0,negative
"Csm tobi antes promocionbas chaufas ahora promocionas departamentos , eres grande tobi🖤",2,positive
Esta narcofical bamba fujimontesinista vente patria que no representan al pueblo peruano 😡🐀🐀🐀,0,negative
Jajajajajaa felicidades! '! Sigan así.. Con mi familia nos gusta viajar asi siemore.. Por nuestra cuenta. Cero tours y esas cosas q siempre tienen sus reglas jajajjaa  Seguiré pendiente de sus próximos destinos!  Tamb espero la reseña de su viaje a México 🎉🌸,2,positive
Este video Gissela Castro? Volveremos si o si 💙,2,positive
pero.el.es pituco de mi cole Liceo Naval Guisse se le van los privilegios 😂,0,negative
Jaja pobre diabla “la llorona” debe estar lamentándose debajo de la tierra haber hecho su estupido y miserable videito q solo ha causado LA BUUUURRRLAAAA de Los peruanos. Dan asco los malditos comunistas del lápiz 🤮🤮🤮🤮,0,negative
Junto a las chacras pardas humeaban los bohíos,1,neutral
Jajaja asuuu un paro cumbiambero!!! 💃🤣,0,negative
Que tal Perú es un chiste malo ...vende humo nada más ....el hecho que el fiscal pida hasta que la manden a Marte no quiere decir que se valla a cumplir ...litigar es un proceso largo con idas y venidas ...cualquier cosa que saquen o mínima noticia del círculo precidencial ya lo publican a modo sensacionalista que asusa la reacción de la gente ...este si es terrorismo mediático a todas luces ...o quien le estará financiando ?? Será mano negra o mano naranja 🤔🧐,0,negative
MAS CHICAS ASI DE PIOLAS😅,2,positive
Magdalena Bobadilla Ferro daca la cuenta de nuevo 🤣🤣🤣,2,positive
"Este patán es un prepotente, desafía a que lo denuncien por las calumnias y falsedades en que todos los días lanza en contra del presidente, este tipejo se puede ir preso por mentiroso 😡",0,negative
"Te has convertido en un títere de Magaly...será porque los dos estuvieron muy cerca de quedarse encerrados para toda su vida, ella por habladora y tú por ese tema que nunca quieres tocar! Es fácil juzgar a otros cuando tienes rabo de paja igual que todos!😠",0,negative
Cesar Avila qfue mano 🤣🤣🤣🤣🤣🤣,1,neutral
FUJIRATASSSSS HDPPP  MISERABLESSSSS VENDE PATRIASSS..!!! SIGUEN CON HAMBRE DE PODER..!!!  BASTA DE DESESTABILIZAR  AL PAIS..!!!!!COLUDIDA CON LA.PRENSA BASURAAAA.!!🤛🏻🤛🏻😡😡💪🏻🇵🇪🇵🇪🇵🇪😡😡💪🏻💪🏻💪🏻 REGALANDO LAS CONCESIONES  A LAS TRANSNACIONALES  ..!! GAS Y PETROLEO...!!! APRUEBEN LAS LEYES DEL EJECUTIVO  Q LO TIENEN AHY VOTADASSSS HDPP.!!!QUIEREN SEGUIR C0N EL PLAN MAQUIAVELO  ..!! DE DAR EL.GOLPE KKONGRESALLL..!!! SUPERAAA LA DERROTAAAA HDPPP VENDE PATRIASS.!!! Y 🇵🇪😡😡😡😡🤛🏻🤛🏻💪🏻💪🏻🇵🇪🇵🇪💪🏻 EM PUEBLOO  LOS REPUDIAAA  RATASSSSS I NMUNDAS...!! SAQUEADORES  ESTAN ATROPELLANDL  LA CONSTITUCIÓN  ...!!!! LACAYOSS MECHADOS...!!!!! NO ALA BICAMERALIDAD......!!! CIERRE DEL.KKONGRESOOO KORRUPTO.. FUJIRATAS Y ALIADOS MISERABLESS..!!! HDPPP..!!!🇵🇪🇵🇪🤛🏻🤛🏻😡😡😡💪🏻💪🏻💪🏻💪🏻💪🏻,0,negative
No es para que la humille el idiota  😡este  que se ha creído como si fuera el dar el dinero . Que  Dios ayude a esa mujer al menos no abortado cómo otras se saca la mugre por sus niños esos papás irresponsables que le han dejado con los bebes .Bueno si debió cuidarse pero ya están los niños para adelanté nomas al menos no los abandonó hay mamás que abandonas a sus hijos ella lucha por sus niños .,0,negative
Nos quedamos con la cabeza y te regalamos la cola,1,neutral
Stevens Marallana  háblale a tu cumpita sino lo van a mandar a dormir al.sillon de nuevo.... Pensando  🤣,1,neutral
Te la levantan al Toque 😞,0,negative
Jajajajajajaja Pecharito German no es bastante familiar todo esto? 😂😂😂😜,1,neutral
"A esa tía le debe faltar 🥚 en casa, por eso anda toda estresada y renegona! 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",0,negative
"El país comunista de china ???? También sufren de hambre y pobreza ?? Son tercermundistas !!!   La derecha que de bueno hizo en los últimos 30 años ????   Somos potencia a pesar de nuestras riquezas ??? NOOOOOO, ENTONCES PORQUE SEGUIR ENFOCADOS O CREER QUE LA DERECHA ES LA MEJOR OPCIÓN SI NUNCA HICIERON NADA 🤦‍♂️🤦‍♂️🤦‍♂️   No pertenezco a ningún partido político,  ni los dos que están para segunda vuelta son de mi agrado, porque ambos son el el abismo y el suicidio.  Pero déjame decir que los resultados de las encuestas, es la notable razon  que el pueblo se canso.",0,negative
Maria Pia Copello tienes una mirada de malvada 😂😂😂 te caería bien ser actriz 👏👏😂😂 regia como siempre 😉😉,2,positive
Cristian Ramirez xd el men que te dio el agua en la botella de Inka Cola y agua de caño 😂😂,0,negative
Héctor Uribe las olas en la costa verde 🇵🇪,2,positive
Genial! Me encanto! Que belleza de pato asado! En el minuto 4:10 literalmente se me hizo agua la boca! 😋,2,positive
Más miedo da ese machete que castillo lleva en la mano 👎👎,0,negative
Roci cacha riquísimo,2,positive
Cruce con belaunde con paradero carpa 4 cuadras pa dentro pero la dirección de la casa de la tía meche el número de la jato algo no vaya ser que salga calato de ahi🤔🤔🤔,1,neutral
"A ver, es cierto, TODOS QUEREMOS SER ILIMINADOS. Y de paso que se compare el Entregable con el famoso TDR (Términos de Referencia) que no es otra cosa que el documento Oficial que da origen al servicio que se licita y por el cual se paga CON NUESTRO DINERO. Luego para que te paguen existen, sin exagerar mil revisiones, para validar que se cumplió con el TDR y te paguen muchas veces después de un mes de presentado el Entregable pues el pago entra al Programa de pagos de la Entidad Gubernamental.  Ya que no pude escuchar a Miguel Ángel Cornejo quiero POR FAVOR 🙏 escuchar a tal Swing para ser mejor y mejor, sobre todo si me encuentro a un Viejito por la calle.  Esto es solo la Punta del Iceberg ... se saltaron muchos procedimientos de control, ojo DE CONTROL INTERNO GUBERNAMENTAL.",0,negative
"Al enemigo que huye, puente de plata, don Cayo",1,neutral
Marcela Lamilla nosotrass cuando sufría  por el innombrable  🙄 jajajajaa el floro de el muy parecido a la vida real ah jajajaj,0,negative
Congreratas de miércoles. Ahora van a caer 👊🏻👊🏻👊🏻,0,negative
"Jajajaja por aquí pasa lo mismo con los gallos de mi vecino, el vendedor de ""pollo pollo pollo"" , aceitunas, ""rica palta casera"" , el heladero a temporal de helados y el de panetón, etc.... Sobre todo cuando uno quiere grabar videos de poesía ja, ja, ja no sé cómo hacen, pero aparecen todos a la vez!!!! 🤣🤭",1,neutral
"Jajaja que graciocios,lo chaparón??? Esa casa está abandonada hace mucho tiempo, pero un APLAUSO PARA ESA GENTE QUE TODAVIA 👏 CREE EN LA PRENSA",0,negative
Cebicheee 🤗💙 uno buenazoo Isabelita Bastizavala,2,positive
ACABA DE FALLECER UN RONDERO AYACUCHANO QUE LLEGO DEL SUR PARA REALIZAR VIGILIAS FRENTE EL JNE FUE BRUTALMENTE GOLPEADO A PALOS CON CLAVOS Y ASI TIENES EL DESCARO DE DECIR QUE SON LOS DE PERU LIBRE QUE SIEMBRAN VIOLENCIA ??  UN CIUDADANO QUE SOLO VINO A DEFENDER SU VOTO Y FUE VÍCTIMA DE FACISMO FUJIMORISTA . 💔💔💔💔🕊🕊🕊🕊 PERO COMO ERES UN PERIODISTA COMPRADO JAMAS SACARAS ESTA INFORMACIÓN.  🤬🤬🤬🤬🤬,0,negative
Canatta con su pellejito de chancho pal lonchecito 😋,2,positive
"#Soyadictoalospicarones  🖐🏻Claro que si, si son riquísimos con su miel de chancaca, criujientes por fuera y suaves por dentro. Aquí en el Parque los venden y cuando los comes te acompañan las abejas 🐝  Eso sí, la adicta a moriiir a los picarones es mi hija",1,neutral
"Es chicha o jugo de caña, lo mejor de lo mejor.... saludos caballero de Reportaje al Perú. 👍👏👏",2,positive
"Regresa betofilo, los chibolos te extrañan 😂",0,negative
ALCAHUETA Y FINANCISTA DE TERRUCOS SUBVERSIVOS DESTRUCTORES Y TIRAPIEDRAS 💩🤮👎🏼👎🏼👎🏼,0,negative
Ta que se quedo palteado mi causa gisello  🤣🤣..,0,negative
"Uyyy LA DERECHA ENTRA EN PANICO Y COMIENZA. A CREAR UN CUCO PARA PODER DOMINAR A LA GENTE , Y NOS DEN   EL VOTO POR MEDIO JA JA 🤣🤣🤣 YA PUES.  CUANDO RAZONARAN Y DEJARAN DE CREAR  CUCO Y DISTRAER GENTE PARA SEGUIR ROOOBAAAANNNDOOOLE AL PERU.",0,negative
Lo de los instrumentos musicales está muy cool 👌🏻,2,positive
Carol Bazan amor riete un toque 😘,2,positive
Por que serás así Thiago Nolasco 😂😂,0,negative
"Ese Tocosh de ASNILLO que se cree la última coca cola del desierto, pero lo que en verdad es el último pesado de papel 🧻 higiénico 🤣",0,negative
"Jajajajaa a ese Willy le falto llevar a su amigo a comer taku taku a la diabla donde Pakos, Cachema encebollada con yucas y plátanos fritos, sopa de pata de toro donde la Conchito, Parihuela y arroz con Mariscos en la Meches, Anticuchos en Mana, pavo con chifles en Cafe taxi, Chumbeques en el Ayabaquino, lo mejor el carne seca en el km 50, ceviche de carne en Morropon... ect y de lugares  ufff , tendría q quedarse x 1 semana y esto es....Gracias de todas maneras por el reportaje esta chevere mi #PiuraHermosa♥️",2,positive
"Hasta se olvido de usar los tacos, me encantan chicas que bonito video  Yo ando igual En la Chamba super entacada y ahora full zapatilla 😂🥰🥰",2,positive
El Pelayo es 💩💩💩 kakaroto al mango.... Por eso es de Alianza...! 💩💩💩,0,negative
Francesca Bazan como le digo que no pasa nada . Uhmm dale amo escribe asi ajajajajajja copia incolla? Ya pes mete tu toke final 😂,1,neutral
"Me recuerdas a una dama que hacía dieta ante del desayuno y después del almuerzo. Un médico le increpó y le recomendó que por lo menos comiera un solo pan. Ella ufanamente le contestó que en eso si seguía las reglas comía solo un pan, pero de molde 🙃",0,negative
"Felices fiestas PATRIAS,  con u  rico Pisco👍🏻🇵🇪🇵🇪🎈🎊🇵🇪",2,positive
Muy bien Erika a esos tramposos no deberían guardar disque lutos mereces darte otra nueva oportunidad te lo mereces 👍👍👍,2,positive
Sandy Alvites aquisito nomas! 😂😂😂😂 ,1,neutral
"Esta es una buena opción, y con una frase grande q diga: “La conocí en las cucardas🎶🎶”",1,neutral
Stephanie Calderon Pebe  ese no es Diego S. Calderón Pebe 😠😠,0,negative
Muy delicioso la trucha. Conosco ingenio. Huancayo bello lugar. ♥️🥰,2,positive
Baja el 19 a la UNI para subir y bajar pepa 😎🧐,1,neutral
"Hola Beto. Es muy triste cuando uno de nuestros seres queridos se va. Lo sé muy bien por qué hace unos meses perdí a mi gatita de casi diez años. Ella era la bb de la casa. Al ver tu vídeo y o servar el amor que tienes por los animales...pregunto. ¿Te gustaría adoptar un perrito? Hay dos perritos que quedarán sin hogar prk que su dueña se mudará y no los puede llevar. No sé si este mensaje llegué a ti,pero,de ser así ojalá puedas responderme. Bendiciones 🙏",2,positive
Kimberly Monserrat Jajajajajajajaja se paso😂❤,2,positive
Gracias!!! No conocía Esos sitios y me gusta pasear por el centro! Qué chevere tu nota!!! Gracias!! Gracias!! Gracias!!! 😄👏🏻👏🏻👏🏻,2,positive
"Precioso!! Trabaje muchos años en el gran Chifa Internacional de Miraflores, en república de Panamá, no se si lo conocerás? Ahora vivo en España desde hace 14 años y se que cada país tiene los suyo en cuanto a su gastronómia, pero siempre, siempre diré : como el chifa de Perú, ninguno!!! (lo he probado en muchos lugares de España, Francia, Portugal y Perú) felicitaciones y éxitos!!!! ❤️",2,positive
Muy bonito ¡Me encantó!! Ya estaré por allí y degustar si o si ¡La pachamanca! Y el picante de cuy saludos amigos viajero👍👍💞👏👏,2,positive
"El maquillaje le faltó algo ... Esas cejitas cortas y las pestañas medias maltratadas DESORDENADAS FATAL .. !!!  😮 En canto no se mucho pero ... Más vi animación y gritos   ,😜.. ATACA SERGIO... !!!!",0,negative
