text,label
"CTO nepes de los potrillos años 93 con  tula , se hace la angosta ahora ,😂😛🤣🤣",0
Los fertilizantes empobrecen las tierras que bueno que ya no los compren.ademas lo vendían demaciado caro ...que viva castillo 👍💪🇵🇪,0
En quechua y linda canción 😘yajahira la chimuela Nica canta quechua😂con esta canción lo matastes a todas 😘,2
"Miguel Cristóbal malcriao, como tú neto 😂",2
"Saludos mi tío menestron... Renovación neto.... Hay muxo así en el barrio, lamentablemente nadie hace nada x ellos ya cuando mueren recién lloran y lamentan.... Dios bendiga a los indigentes d las calles ♥️",0
"Vamos Cristal renueven a Ignacio,  Traer refuerzos un 9 neto y un Li 😇 el equipo que armaria Nunes 😇😇🇵🇪  mama",2
Luis Jinx Enriquee los pasos prohibidos cuando estamos en todas netoo jajaja 😅👌😸,2
Ya veo porque les gusta tanto el netorare como las consecuencias son mayores les encanta lo prohibido 🤣,0
Diana Carolina Ibañez Fernández confirma 🤔,1
Yo siempre inhalo y exhalo pero mota 🥵,0
En el cumpleañoooos de Mota pikachu Mileynd Aguilar 😂😅,2
Lissethe Carolina Cabal Ponce Yulliet Rivera 😂,2
Diana CarolinaCielo Alvarez siempre😂🙃,2
Jajaja Fiorela Katherine Ochoa Paola Alvino Andrea Celeste Carolay Nicole OZ Paola Nicole Milagros Carrión Debora Rouse  😂😂😂,2
"Pues no me parece  Porque es una persona que se debe a la fama y por lo tanto a eso se acostumbra, la gente se le acerca porque lo ama porque lo admira, es su público y desde que se inicia en la fama sabe que se expone a eso! Si no quiere poner su carota pues que se ponga máscara al salir de su concierto o busque una alternativa para no ser grosero con sus fans. Pero no veo justificación para eso que hizo, es un grosero.  Además donde ya hizo la aclaración previa, advirtiendo que no le gusta ser fotografiado?? 🤷🏻‍♀️",0
"Rosa, Nathaly, Carol, a nosotras no nos la van a hacer.😎😂",2
Elizabeth Lopez Ochoa Carla Castillo Carolina Córdova Malca  lo que nos espera 🙊💓,0
Steffi Carolina Hoefken hola enfermita! 🙋🏻‍♀️,0
Se nota que estas muy aburrido 😂😂😂🤣🤣🤣 jajajaa disfruta! 🥰,2
Macaco Preto Capoeira Real 🤣🤣🤣,2
😂😂eres una capo pelon 😂,2
Ese paco Bazán es b a b o s o hasta para hacer comentarios 🤦🏽‍♂️,0
Mariella Pacora se ve súper fácil 😋 y Riki ,2
"Kari yo muero x un tipi 😍 la próxima voy sí o sí, ojalá haya otro",2
A los borreguitos les va arder el orto😂😂😂😂😂😂,0
Se pasó Pal orto esta chica Buena Beto 😁😁😁😁,0
Todos los platos se ven buenos 😋 un pequeño error ortográfico nomás 😬🤪,2
"Es vergonzoso que una empresa estatal como Serpost ""el correo del Perú"", emita y venda sin control de calidad y ortografía, sellos y productos ""turísticos"" a nivel nacional e internacional. Afectan la imagen del país. 🧐",0
Amantes de la Ortografía abran debate !! 🤣🤣🤣,0
"Que bonito, ojalá puedo algún día visitarlos! 🇵🇪🤓",2
"Yesmi, Rosi Mical lo que les comenté 🤩",2
"Nooooooo Tobiiii😂, eres un capo!",2
Los de la U también son del Orto Equipo 😘,0
"Muy bien dicho Yidda eres auténtica ,loca, inigualable única admiro tu forma de ser y la forma como trabajas..... gente deslenguada metanse  su lengua al ortooo  y no jodan el éxito de los demás  eh dicho.  Besitos.😘",2
Saludos desde Miami mi paco y Dale U Todalavida ✌🏻 😎,2
Jajaja Paco siendo objetivo tu haz fracasado como arquero los números no mienten.... 😝😝😝,0
A la paco bazan quisiera q' le presenten a marlon torres. Sauuuu  🤣🤣🤣🤣🤣😃,2
Grande Paco  Grimaldo 💪 demostró,2
La venganza de paco yunque 🤣😂🥱,0
Siii llegue  mini Jenni 🤩 ojala,2
#yoquierococinarconluciano Mi momento ha llegado no me pierdo sus videos y sabes que sería genial cocinar con un Crack como Luciano!! Ojala pueda ganar!! Dayana Fiorella Lecca Velasquez 👨🏼‍🍳,2
Melissa Palomino Vega 😂😂😂,2
Lau Silvia y tu nunca me llevas 😭.. Sola te comes el 🐷 al palo. Buuuuuuu... 😆,2
Yosii Palomino Velasquez Judith Vela H Tatiana Tarazona  esto me recuerda a la conversación de ayer 😆,2
"""Para una madre no hay hijo malo"" Que gran actor Haysen Percovich capo de capos 🔥🔥",2
Este beto pajarillo pecho amarillo............😂😂😂😂,2
Santo Dios tu ves la nesecidad de tu hijos 😥😥😥😥ayudemos a los que lo necesitan 😔 Y dejen de ver la paja ajena miren el tronco que llevan en sus ojos.,1
Adrian Alayza la nueva palomino 😋😍,2
Sandri Palomino  Allie O. Flores 😂,2
Luis Enrique Chumpitaz Pajares tu próximo destino 😎,2
Te esperamos capo! 😉,2
"Beto siempre consigues lo que quieres 😆😆😆😆 eres un capo, todos estan comentando y ese es el fin de tu post. Que deatilen su òdio 🤣🤣🤣",2
Qué capos!!! Mis respetos👏🏻👏🏻,2
Carlos Álvarez ahí tienes una más para parodiar a Paco Yunque y Humberto Grieve.🤣😂,0
"Lisbeth CaPo,Bella QB chicas hoy saldremosss falta Andy Mnt Gnz 😪",2
"Deberías de enseñarle tus artimañas, Betito. Tú eres capo evadiendo a la justicia. 😜",0
Otra 🐀 ése colchado policia tiene tremendo rabo de paja xq no investigan a éste colchado de Alan García puestamente sucidio?,0
Terminaste el vídeo!  Está paja! ... Con muchas más ganar de ir de nuevo 😋,2
Seria bueno que viajen por el todo el Perú y hacer videos . Seria paja . Saludos desde chiclayo 😎,2
"Pobre Beto, en modo  Marta Sanchez ""#DESESPERADATotal"" 🤣🤣🤣 ✏️✏️✏️✏️ #HaciendolosTemblar 🤣🤣🤣🤣🤣🤣Y si bien es cierto aun no decidía mi voto ni mi familia. Ahora comparando el equipo técnico de Castillo (gente decente sin rabo de paja) y la senora k (gente procesada y sentenciada de los anos 90 y actuales como techito bruce 🥴🤢🤮). Es mas que obvio quien esta apostando por el verdadero cambio!! vamos ✏️✏️✏️✏️✏️✏️✏️✏️✏️",0
Por favor ya no engendren estas cosas....háganse  una paja🙏,0
"jajajaja cerraste  con Broche de Oro.!!  muy buena nota, lo vi hasta el final. 👏",2
"Muy buena la nota 😆, buen video",2
"Cuanto deberá a la confiep, se le nota muy  desesperada. 😄😄😄",0
"El pinball bam bam  vino a mi mente al ver tu nota, gracias 🙂",2
Preguntas distintas a un periodista habitual. Buena nota 👍,2
"Jajaja que tal FujiBeto, afortunadamente se nota tu desesperación 😂  Es verdad lo que me dijeron, le tienes miedo a la justicia por tu caso pasado archivado y que no prescribe. Es muy Vil azuzar y fomentar el miedo 👌",0
"Debiste preguntar al que se amarró los pasadores, creo si eran cuicos 😃. Buena nota.",2
Que lindo Natalia que estés apoyando a la chicas de ese pueblo maravilloso Quillabamba  la eterna primavera ojalá encuentres buenos talentos !! Y les des la oportunidad!! Cómo buenas cuzqueñas sé que encontrarás !!!!bendiciones 🥰,2
"Hola Beto. Es muy triste cuando uno de nuestros seres queridos se va. Lo sé muy bien por qué hace unos meses perdí a mi gatita de casi diez años. Ella era la bb de la casa. Al ver tu vídeo y o servar el amor que tienes por los animales...pregunto. ¿Te gustaría adoptar un perrito? Hay dos perritos que quedarán sin hogar prk que su dueña se mudará y no los puede llevar. No sé si este mensaje llegué a ti,pero,de ser así ojalá puedas responderme. Bendiciones 🙏",2
María pía vente a Casma la ciudad del eterno sol 🌞 está horrible el frío el la capital.,2
"Opción 2 ja,ja,ja para calentarse del frío .😉",2
Quiero un par de tu coleccion se Butrich 💓 no me alcanza 😂😂😂😢😢😢😢,2
El frío de fríos Tito mi idolo🧐🍷,2
Ya estás frío compadre ☠️☠️☠️,0
No se que hago en Japón 😢 con tanto frío si tengo mi hermoso Peru !!,0
Esta gente no merecía eso... ptos pecho fríos🥶🥶🥶,0
Jordan mano ese video mándaselo a ya sabes quien 🤣,2
"[ATENCIÓN] ▶️ El nuevo hospital de Sullana es un edificio de 5 niveles; en el primer nivel estarán ubicadas áreas como: emergencia, diagnóstico por imágenes, farmacia, banco de sangre, central de esterilización, cadena de frío, consulta externa, rehabilitación, docencia, residencia, casa materna, casa de fuerza, anatomía patológica, almacenes, nutrición, lavandería, central de gases, salud ambiental y transporte. En el segundo nivel estarán las áreas de UCI, centro quirúrgico, centro obstétrico, hemodiálisis, laboratorio, gestión de la información y administración. En el tercer y cuarto piso estará ubicada el área de hospitalización",1
"Morí de frío en Ecuador yo la más desinformada llevé solo ropa de baño 😂 en Guayaquil me derretia tomè un bus a Cuenca y tiritaba de frio, no tenía ropa**",2
"Ssludos Manolin, en Agosto  estoy  por allá. Cusco❤",2
"Manolo Del Castillo (Oficial) Oye Manolo, y sirve para agüita de calzón también? 🤣",2
"Felicitaciones Phillip Butters👏👏 , el presidente miente y miente , ya muy pronto caerán 🕐🚓🚓",2
Beto Ortiz (Oficial) Ya vas a caer ped⭕️filó,0
Te felicito por todo lo que has dicho beto.es verdad q hay mucha gente mala y buena en los penales hombres y mujeres q están injustamente ahí y que están ahí sin ser culpables. Ayer leí todos los comentarios que pusieron y en verdad me indignó como la gente casi la mayoría decían q se mueran todos y me ponía a pensar esta gente se cree intocable no tiene padres;hijos;hermanos no se nadie puede desear la muerte a alguien eso es de gente con un corazón de piedra; sin piedad y sin amor hacia el prójimo .nadie estamos libres de nada como siempre digo yo NUNCA ESCUPAS AL CIELO PQ TE PUEDE CAER EN LA CARA ASÍ DE SENCILLO😉,1
Miguel A. Contreras y después porque da ganas de regresar 😥. Algún día rata 🐁,0
Ella es la rata mayor de la fiscalía 😂😂😂,0
Nose xk pero kiero toda la coleccion 🤩,2
Mañana después del cole... aterrizo sí o sí 💕,2
"Yo estaba por ir a recoger a mi sobrina al colegio y, en medio del temblor solo tenía la idea de llegar bien y cuanto antes por ella,en el camino veía que la gente salía de sus casa y yo trataba de ir más rápido y con cuidado de no chocarme, llegué al colegio y había muchos niños asustados y algunos llorando 🥺🥺🥺🥺🥺 las tías también nos asustamos, 😍😍🥺",2
Esas ratas son peor que Fujimori 😤,0
Jajajjajajajajajajjaa te hiciste el dia manolin lin Eduardo ganate 😂😂😂😂😂😂😂😂😂,2
Pobre Manolo le tocó los peores asientos 😄,2
Ooohhh! Por Dios me cago en el puto 5to centenario 😂,0
"weebadas, wtf ¡¡¡, grcs a dios hay poder divino democratico en la tv abierta, y es el puto amo llamado CONTROL REMOTO 👍",0
Que buena!!El Lagarto es un Puto 😂😂😂,0
"Si kunno fuera humilde, otra cosa sería y tal vez, solo tal vez  hasta me caería bien 🤭",1
Tanta concentración para caerse al final 😂😂😂😂,2
Castillo a dividido al Perú con su maldad y su odió .un país dividido entre sí caerá palabra divina amén 🙏,0
Alexandra nosotras somos full pantallazos y audios 😂,2
Caporales de Siempre PITONES 🐍🐍!! Los mejores !! La mejor fiesta del Perú ! 18 días para Candelaria !! A bailar por ti mamita ! 🙌🏻🙌🏻🙌🏻,2
Saluditos Desde Pitalito Huila Colombia  DIOS Te Bendiga  Reina 😘😍😇,2
Todos están en el baño creo ...seguro comieron pitahaya 🤭🤭🤭,0
"😳 casado a los 24 o 25, tú sabías que no tenías nada que solo eras hijito de papá a que embarazaste a Marisol, te hubieras amarrado el pito. Quién dice que amor es ir a la cama primero, aparte a estas alturas muy tarde",0
Jajajajaja 😂 son unos pitonizos xD,2
Mayfree Fabiola Hermoza soy la que se sacrifica y full shot jajajaja 😂😂😂,2
Michael Ernesto Rojas mira tu chef favorita!! No tiene polo de piña pero si de banana 😂😂😂,2
Katia Piña Manrique no soy tan fria como tu ... tu etiquetalo 😆😆,0
Cono como es que ay gente que endiosa ese cara de piña 🍍 narizon,0
Pily Giorgiana Piña Amado 😂😂,2
"Manolo en ica todas las tardes  Mazamorrita, piña, durazno, moradiiiita mazamorrita  😂",2
"MANÍ,  PIÑA  Y MANJAR 😋",2
Marycarmen HQ inevitable no recordarte... Lindos tiempos de full Axe y energía jajaja. 😅🤣,2
Escuchar tu mejor repertorio de musica a full con tus amigos y sus respectivas chelitas ..ver el atardecer y hacer la respectiva fogata y ver el amanecer eso lo es todo...😎,2
Buena Gerardo has mejorado arto aún recuerdo cuando mirabas las teclas ahora nada de nada full pantalla (si me respondes me desmayo)😅,2
"Uyyyyy full delicia, gracias por compartir tu rica receta saludos 🤗",2
...Me Encanto Vacilas Rico...hmmmmm 💛 Gracias ! X sacarme muchas Sonrisas. Chaufin....Bello💚❤,2
Jaime Crispin Chauca para la próxima si no te enfermas🤭,2
"Eso no me ha pasado 😱, la pipí siii",0
A Húmero Ortiz se le está mojando 😂 esta que se hace pipí 🤭,0
Y si quieres hacer pipí ???? 😱🫣🤔🙈,0
Todo bien pero cmo hacemos pipí ?? 🙊🙈🙈,0
Me fui a Marcahuasi y quise ir al baño y cuando fui sentí horrible bajarme el jeans para hacer pipí.🤭,0
"DINA BOLUARTE prohibirá el DOTA en Perú...  pipí, 😞😞",0
Geraldine Xiomara Reyna Ccoica & Pilar Perez Chaupis 💜,2
Manya quien no quisiera un terrenito en Oxa. Full HD parece un reclame para televisores 😝 Oxapampa lo máximo! 🇵🇪,2
Jeancarlo Alvarado Valdivia full day!! 🙌,2
"En mi caso nosotros le damos mucho amor a mi bebe papá mama abuelos pero él tiene la manía de morder a sus compañeros algunas personas me dice que es por la edad tiene años y medio , y más adelante se le pasará es el único problema que me aqueja 😰. Ustedes que dicen ?",2
Quiero probar manías Eduardo Diaz Capuñay  15💖😍,2
Super editado😁😁  manípulado,0
Johan un chaufita amazónico 😋🍴,2
"con un poquito de maní, 🍴",2
Jajaja en esa entrevistas estabas flaquito 🙈 PSDT: Aún sigo jugando PoGo,2
Amelia Grande Minaya el agua de piña 👐,2
Mayra Yesenia Piña Duran 😂😂😂,2
Robinson Decena que fue mano? 😂,2
Sharmilla Rios Peña wachiwoman  😂😂😂,2
Jorge Antonio Lujan Peñafiel ❤,2
Entre mi arte y tu arte... Prefiero mearte 😝,0
Yazuri Luque Taipe dime sino se parece a Walter Figueroa Peñaloza 😂😂😂,2
Te invito a que te des una vueltita por LA PEÑA restaurante ! ;) Riquísima gastronomía !!!! Hermoso lugar 😉,2
"Jessica Elisabeth Mayta Terrones , Madeleine Peña Camacho ☺️😏☺️😏",2
Claudia Marita Peña Luna JYanira López ustedes dirán 🙈,2
Karen Echenique Peñaloza cuando toca pagar JAJAJAJA vamos ps 😢,2
Gianella Peña Mendoza no me acuerdo lo de mi cumple 🤣😂,2
"Oscar Hernandez  me recordó a ti con tu coleccion de monedas y tu maleta llena de cosas peruanas la primera vez que viniste al Perú. 🤗🥰 tú pan chapla, Tari, queso y café ",2
"No esperes que gane Pedro Castillo!¡   Si tu eres socialista/comunista ponlo en práctica y *distribuye* tu sueldo o tus ingresos entre todos los que no tienen y entrega una parte de tu casa a quienes no tienen vivienda ...Si quieres revolución empieza por repartir tus bienes entre los que menos tienen y no te olvides de poner a tus hijos a colegios nacionales para que todos sean iguales.   Si tú empiezas y tienes éxito, es probable que yo te siga 🤝",0
Benny Joe Chaucas Rivera  Alfredo Huidobro Cespedes  Rolando Huidobro Cespedes  🤙😎,2
Francesca Roberto Kelly Morales Filipe Alias Pipas Jordao Le dernier pour la route 👍🏼😉😁🇵🇪,2
Frank Pozo Pipa  tragona y cochinita pero no infiel agradece  🤭😅,2
Demaly Chaucas cumples la fantasía de tus superiores también? 😏👀👀,0
"Phillip Chu Joy ... primero, saludarte desde Chile... consulta... los premios para colaboradores los premios llegan a otros país.... ? O solo gente del Perú 🇵🇪",2
Carolina Cuadros Leyva Pinky Lorenzo ya me hubiera sacado sangre..   ese si era pico filudo 😂😂😂😂,2
"Daniela ese pijamas, porfis!!! Noooo, sacate ese pijama 😄😄",2
Siiiiiiiii sal con pijama 😂😂😂,2
"Elizabeth Valverde, todas las pijamadas 😂💛",2
Maria Mercedes Mauricio Sobrino jajajaja 😂😂😂 el día que hagamos la pijamada,2
"🇧🇴🇧🇴🇧🇴🇧🇴LA SALTEÑA DE BOLIVIANA DE POTOSI, NO MIENTAN NO HAGAN PLAGIO PERUANO HECHO EN BOLIVIA LA SALTEÑA🇧🇴🇧🇴🇧🇴🇧🇴NO A LA APROPIACION DE UN PLATO BOLIVIANO PATRIMONIO DE POTOSI BOLIVIA, NO AL PLAGIO PERUANO 🦍🦍🦍🦍🦍🦧🦧🐒🐒🐒",0
"Sigue lamiendo su poto de Keiko, cuando pierda te quiero ver como escapas. 🤣",0
Sugiero que se la metan al poto 👅 ,0
Como que tu poto Naty 😂😂😂😂😂😂😂😂😂,0
Chino estás llevando a tus hijos al colegio 🎒🤣,2
