id_slang,slang,text,label,char_count
2179,fuiste,¿Y qué fuiste a hacer a Pucallpa? dice Santiago,0,49
846,guarda,lo vamos a guardar un par de semanas en otro lado,2,49
1858,vago,A dejarte embaucar por los vagos y los resentidos,2,49
1501,punta,Llegué a darle un puntapié al hijo del Comandante,3,49
1876,viejo,"Este viejo y yo somos hermanos, desde hace siglos",2,49
2237,viejos,No estoy enojado con los viejos ni con el Chispas,2,49
2115,habla,"Ya hablas como alumno, quién como tú dijo Aída",0,49
2152,china,"Las chinas caminaban detrás, a prudente distancia",2,49
827,gorra,"Quítate la gorra, Joaquincito le dijo su madre",2,49
2115,habla,El buen coquero no hace muecas ni habla cojudeces,0,49
174,burro,"Ya párala, Tyson",3,49
2185,gringo,se casó allá con un gringo con una cara de huevón,3,49
1068,macho,Las machorras nos van a cruzar el puente a tiros,3,49
382,chico,Nunca me había gustado un chico como me gustas tú,0,49
1876,viejo,Mi viejo me la regaló cuando cumplí veintiún años,2,49
1168,merengue,Soy merengue desde que era chiquitito,2,49
270,carabina,Joaquín sacó su carabina y le apuntó a la ardilla,3,49
61,ahorita,"Ahora, ahorita se ríen, pensé, ardiendo de odio",0,49
1237,negro,"Unos bandidos, unos negros con caras de forajidos",2,49
1876,viejo,El Viejo ha clamado y me ha pedido,3,49
382,chico,¿Desde cuándo te gustan los chicos? le preguntó,0,49
265,capo,A los doce o catorce pedruscos llegaba el caporal,0,49
1575,regla,-Todos creemos en el reglamento -dijo el capitán-,0,49
1969,chamba,Yo no voy a decir nada y por la chamba,2,49
636,depa,"Poco después, llegaron al departamento de Augusto",0,49
2115,habla,Comprendieron de inmediato que hablaba a la mujer,0,49
2223,rosquete,"Se está moviendo, a lo mejor es un gallo rosquete",2,49
942,huevón,"¿de qué te quejas, huevón?  EL NENE:  No me quejo",3,49
2155,chuchumeca,Rebuscadita había sido la chuchumeca esta dijo,2,49
2115,habla,Y malditas las ganas que tengo de hablar con ella,2,49
2182,gallina,"Pero mejor que la gallina y el enano, la del cine",2,49
778,fletero,Otros fleteros buscaban también sus embarcaciones,2,49
2283,jugador,"Zavala es un buen jugador, sabe perder dijo él",0,49
2149,chaveta,Ex amante de Cayo Bermúdez asesinada a chavetazos,2,49
638,desahuevar,"Lo voy a desahuevar, más bien dijo Luis Felipe",3,49
2115,habla,Deseaba hablar con ellos y no perdía la esperanza,0,49
846,guarda,Guardaré estos papeles y lo tendré en observación,0,49
1700,soplón,-Quieres decir que soy un soplón -dijo el Jaguar,2,49
2142,cancha,su comportamiento debe ser igual que en la cancha,0,49
1505,punto,"Hasta que una mañana, el punto crítico fue tocado",0,49
9,misio,Estaba misio pero yo sé que te gusta el chocolate,3,49
797,frío,Me estoy helando de frío y a lo mejor me constipo,2,49
243,campana,A la medianoche repicaron tres veces las campanas,0,49
572,cortado,¿Le han cortado la lengua? Alberto bajó la cabeza,2,49
797,frío,"Tenía frío, no le dolía nada pero seguía atontado",0,49
1429,pinta,"Era de un amarillo encendido, a pintas negrísimas",0,49
1781,tira,Creías que te iba a tirar piedras dijo Santiago,0,49
1237,negro,"Era una chica baja, un poco morena, de pelo negro",0,49
1464,planta,La más triste planta camina tierra con sus raíces,2,49
2115,habla,A veces,0,0
2115,habla,Err:509,0,49
587,cuchi,Entonces se acercó a Joaquín y le dio un cuchillo,0,49
1875,vieja,Tenía miedo que la vieja me largara dijo Queta,2,49
1876,viejo,"Te volviste viejo, pensaba, un día te vas a morir",2,49
1056,lora,Estoy seguro que el doctor Lora estará de acuerdo,0,49
929,hueco,"No como en Lima, que está lleno de huecorretratos",2,49
1860,vale,El perro oteaba inútilmente incitado por Valencio,2,49
1876,viejo,Tenían la misma apariencia que el pongo del Viejo,2,49
2176,flaco,"El flaco se quitó la chompa, dijo que hacía calor",2,49
174,burro,¿Tú sabes quién soy yo?  EL BURRO:  Oe suéltalo,3,49
2219,polvo,Tu madre prefiere rezar que echarse un buen polvo,0,49
2289,paja,Una corrida de paja es más que malos pensamientos,3,49
2307,troncho,Alfonso sacó un troncho del bolsillo de su casaca,3,49
1419,pieza,Solamente había perdido dos piezas en un carrizal,0,49
513,cole,"Yo no quiero cambiarme de colegio, mami dijo él",0,49
365,chau,"Nos miró después a Chauca, a mí y al pampachirino",2,49
2198,mañoso,Yo feliz que no vaya con el mañoso ese de Polito,3,49
121,barriada,El primero había tenido que ver con las barriadas,2,49
598,culo,"Ahí estaba, Zavalita: bajita, culoncita, morenita",3,49
1046,loco,"Alguien se volvió loco, pero no el señor Bermúdez",3,49
513,cole,Mi coleguita recién está aprendiendo dijo Pedro,2,49
513,cole,yo actué en mi colegio en una obra que se llamaba,0,49
2038,malograr,Malograrán la iglesia y la ciudad por muchos días,0,49
1111,mano,¿Te lo arrancharon de las manos? dice Santiago,0,49
1111,mano,Le dio la mano a Joaquín y caminó hacia la puerta,0,49
1048,lomo,Se rompió los lomos para criarme y darme de comer,0,49
2249,pichanga,Después de una pichanga siempre terminas llorando,3,49
1111,mano,El se dejaba gritar y dar manotazos sin protestar,0,49
164,brincar,"Comienza a brincar y a hurgar la tierra, a correr",0,49
642,descansar,"Claro que no es un hotel, pero se puede descansar",0,49
525,colorado,Ella me preguntó qué me pasaba y me puse colorado,0,49
263,caño,Los hombres se miraban con los ojos y los cañones,3,49
2236,tranqui,"El gris es tranquilo, más bien tímido les dijo",0,49
513,cole,en el colegio dijeron que es pecado jurar en vano,0,49
1876,viejo,Yo creía que mi viejo te despidió dice Santiago,2,49
2258,arrecho,Me encanta sentir que te arrecho un montón,3,49
1695,soli,"Se loqueó solito, se tiró de bruces solito, señor",0,49
1477,polla,"No creía en la Polla, pero voy a empezar a jugarle",3,50
2176,flaco,El flaco quiso discutir pero los otros lo callaron,3,50
1111,mano,Monique puso una mano entre las piernas de Joaquín,0,50
959,injerto,"El injerto estaba de pie, ante él y parecía enorme",3,50
1355,pega,Que si no le sacas a ese portero le pegará un tiro,0,50
1876,viejo,"Joaquín estaba a su lado, ojeando un Caretas viejo",3,50
459,chup,Joaquín le bajó el pantalón del buzo y se la chupó,3,50
959,injerto,"El injerto resollaba, emitía grititos destemplados",3,50
216,cagada,Querían hacerle la cagada a los gorilas del barrio,3,50
2127,alucina,Dicen que es enorme y que va una gente alucinante,0,50
1393,pescar,Sería graciosísimo que nos pescara aquí a los tres,2,50
2115,habla,"Debían vigilarlos, pues no me hablaron desde fuera",0,50
1644,sanguchería,Acompáñame a la sanguchería de enfrente,2,50
61,ahorita,"Bueno, entonces voy a hablar con él ahorita mismo",2,50
372,cherry,"Con razón estás tan fit, mi cherry ",1,50
893,hermano,El Hermano se apaciguó y permaneció junto a Lleras,0,50
265,capo,"Dos caporales salieron al corredor, conversando, y",0,50
187,cacha,"Además del fútbol, le gustaba el box, el cachascán",0,50
513,cole,Desistí de visitar al notario y preferí el Colegio,0,50
365,chau,Tocaremos rondín con Chauca en el patio de afuera,0,50
1009,la canción,"Cuando terminó la canción, se sentaron en una mesa",0,50
1505,punto,En el matorral estuvo a punto de pasar inadvertida,0,50
75,anda,Pon las luces altas y anda despacio dijo Gustavo,0,50
1785,tirar,Lo va a coger de los pies y lo va a tirar al suelo,0,50
332,chamo,"El Presidente lo espera de usted, general Chamorro",2,50
1237,negro,Err:501,0,50
317,chacal,  Me llamaste para ayudarte y ya lo hice,0,50
317,chacal,:  ¿Ella es tu chica?    Sí,0,50
2219,polvo,Saltaron el terraplén y subieron al campo de polvo,0,50
153,bola,Dile a Bola de Oro que a mí no me meta en sus líos,2,50
2218,pollo,Además les he traído su regalo y he comprado pollo,0,50
2141,cana,No te puede haber dicho esa canallada dijo ella,2,50
2307,troncho,Alfonso prendió el troncho y dio un par de pitadas,2,50
636,depa,Ella subió por el ascensor y entró al departamento,0,50
1964,botar,"EL OTRO:  Claro pe, en vez de botarla como huevón",0,50
1964,botar,Vamos a botar ese veneno ahorita mismo dijo ella,0,50
1959,profe,Ha sido  preparada con tiempo y por profesionales,0,50
2212,pendejo,Err:509,0,50
1225,mula,El mulato se confundía con el color del crepúsculo,0,50
261,caña,Hace un frío de helar y mascan coca y beben cañazo,0,50
636,depa,Salió del Stefanos y caminó hasta su departamento,0,50
1061,lucas,"Pero el señor Lucas no se daba, cada día pedía más",0,50
636,depa,La iglesia estaba a pocas cuadras del departamento,0,50
636,depa,"En ese momento, tocaron la puerta del departamento",0,50
263,caño,Pero al volver M caño ya estaba sonriendo de nuevo,0,50
1555,raya,"Eran blancas, con rayas anaranjadas fosforescentes",0,50
1111,mano,Aída sola de nuevo su mano amoratada de puro tensa,0,50
772,firme,La parte segada creció de nuevo y se mantuvo firme,0,50
382,chico,"¿Adónde te metiste? preguntó el chico, sonriendo",0,50
2035,pisco,"""Pisco de Montesierpe, afirma la sombra, mal pisco",0,50
1597,rocote,"No había allí zorzales, ni huanchacos ni rocoteros",0,50
1419,pieza,"Al ingresar en la pieza, entornó un poco la puerta",0,50
288,caro,"Soy Carolina Gonzales, la administradora del hotel",0,50
1046,loco,"Pero ella dice que le gustas, por loco, por huraño",1,50
275,carajo,"Qué vergüenza me has hecho pasar con Sixto, carajo",3,50
1894,vuelta,¿Alguna vez le has sacado la vuelta? preguntó él,0,50
2294,plata,Yo si tuviera plata me iría del Perú mañana mismo,2,50
765,ferro,Ferro y los demás deben al régimen todo lo que son,0,50
1876,viejo,"Una guerra a muerte contra el viejo, para hundirlo",0,50
513,cole,¿Se da usted cuenta? En parte es culpa del colegio,0,50
2144,cayetano,"Mira, ahí hay una pastelería le dijo a Cayetano",0,50
275,carajo,"Au, carajo, el cabro me ha mordido gritó Gustavo",0,50
2045,buenazo,Podemos jugar un juego que es buenazo dijo Jorge,0,50
275,carajo,"Yo no sé por qué se eructa tanto en España, carajo",3,50
1046,loco,"¿Montándosela? No, don, mirándola con ojos de loco",0,50
673,emilio,"Claro que puede, Lozano dijo don Emilio Arévalo",0,50
1111,mano,Alargó la otra mano y cogió el otro brazo de Queta,0,50
1928,yegua,"Cuando los tuvo mansos, acercó la yegua al pesebre",0,50
1738,tanta,Rosendo escuchaba con tanta atención como el Fiero,0,50
317,chacal,  ¿Juegas pelota?  EL BURRO:  A lo mejor,0,50
513,cole,"¿Cómo le fue en el colegio, joven? preguntó ella",0,50
934,huevada,Déjate de huevadas pe Misterio,3,50
2225,sano,Dios tiene que sacarlo sano y salvo de esta prueba,0,50
673,emilio,¿Acaso era un benelista? El se hacía llamar Emilio,0,50
275,carajo,Qué carajo iba a ser yo comunista dijo Carlitos,0,50
275,carajo,Cómo carajo encontraste la pensión dijo Santiago,0,50
846,guarda,"¿Quién es Martínez Lara? Mi guardaespaldas, pues",0,50
1738,tanta,"Nadie, nunca, había cobrado tantas en una sola vez",0,50
846,guarda,"No, no, no¡Tas huevón! Respetos guardan respetos",0,50
1505,punto,Había estado a punto de soltar a Amalita Hortensia,0,50
1111,mano,Era difícil quebrar con las propias manos una vida,0,50
1253,nota,Nunca se la notaba ansiosa de que el señor viniera,0,50
382,chico,Nunca había tenido ganas de acostarme con un chico,2,50
382,chico,Lo que pasa es que me gustan los chicos dijo él,0,50
1501,punta,Imagínate que hasta rezamos un rosario en la punta,0,50
1880,violín,Es la orquesta común en los pueblos: violín y arpa,0,50
1318,parado,"Ahí parado, fumándome todos los cigarros que tenía",0,50
1875,vieja,Ya sabía que esta vieja loca iba a venir murmuró,0,50
1709,suave,El Padre Director empezaba suavemente sus prédicas,0,50
1889,vivo,"¿Vives con tu familia? Página 253  No, vivo sola",0,50
2115,habla,Los servidores de la Virgen no hablan sino quechua,0,50
1966,calato,"Porque si le entra al ojo, va a ver a judas calato",0,50
1129,maricón,"Por supuesto, no tenía idea que mi tío era maricón",3,50
942,huevón,una cosa es ser valiente y otra cosa es ser huevón,3,50
2115,habla,Joaquín escuchó que todos ellos hablaban en inglés,2,50
2115,habla,Y yo me puse a hablar de política dice Santiago,0,50
591,cuero,Entraron varios hombres vistiendo casacas de cuero,0,50
174,burro,Matador para todos menos para el burro de Hipólito,0,50
2115,habla,Me estás hablando como me hablaría mi padre dijo,0,50
1526,quemar,"Antero me alcanzó el zumbayllu, como si le quemara",0,50
2179,fuiste,Mami llegó a Miami el día que te fuiste al crucero,0,50
1103,manganzón,Todo lo demás le da asco a este tremendo manganzón,3,50
2316,pata,El venado lanzó una patada al aire y cayó al suelo,0,50
2115,habla,Voy a hablar con la gorda Monique para que la bote,0,50
241,camote,"Sí, le tengo camote a la Rosita dijo Gianfranco",0,50
435,cholo,Los indios y cholos las miraban con igual libertad,0,50
174,burro,EL BURRO:  Además quién nos va a servir las chelas,0,50
492,cocacola,me siento al lado de mariano y tomamos mi cocacola,0,50
1876,viejo,Yo una vez me armé con mi viejo dijo Juan Carlos,0,50
1098,mancha,una mancha nos está esperando pa bajar al estadio,0,50
432,chola,¿Tú sabes cómo me la culeé a la chola Eugenia? No,0,50
893,hermano,Me recuerdas mucho a mi hermano le dijo Joaquín,0,50
788,franco,"Pa ser franco, yo y otros queremos hacerte regidor",0,50
1463,plancito,"¡Ah, tienes un plancito, cholifacio! Buen provecho",1,50
414,chispas,"Lo dices, pero no es cierto se quejó el Chispas",0,50
2204,mosca,El pobre no podría matar una mosca aunque quisiera,0,50
414,chispas,"Dirá que también tú robas, papá dijo el Chispas",0,50
1317,paradero,Ambrosio la acompañó hasta el paradero del tranvía,0,50
777,flete,"¿Y cómo te mantienes? Chambeando como flete, pues",0,50
2307,troncho,¿Alguien tiene un troncho?,2,50
2310,volar,"Awankay es volar planeando, mirando la profundidad",0,50
414,chispas,Más bien di culpa del Chispas lo consoló Popeye,0,50
1197,mocoso,"Te mandaré a la Sandra, que le gustan los mocosos""",0,50
2176,flaco,"No te las des tanto de sabio, flaco dijo Popeye",0,50
2307,troncho,"Antes de quedarse dormido, había fumado un troncho",3,50
636,depa,Vamos a poner a tu nombre el departamento de Ancón,0,50
2249,pichanga,Estaba dándole a la pichanga con un par de amigos,0,50
2196,mamacita,"La negra, es decir mi mamacita que en paz descanse",0,50
942,huevón,"¿Qué te has hecho, huevón? preguntó, sorprendido",0,50
1098,mancha,Las manchas de hollín le daban un fondo humillante,0,50
1111,mano,"Si quieres ver, méteme la mano al bolsillo y verás""",0,51
548,concha,"pa concha, escritor quieres ser¿escritor de qué?",3,51
513,cole,"-Todos fuman en el colegio -dice Alberto, agresivo-",0,51
1875,vieja,"Cuando el fierro se enfrió, la vieja soltó al zorro",0,51
2294,plata,"No porque me sacaba plata, no porque me chantajeaba",0,51
1505,punto,Desde la puerta vio un punto luminoso y una silueta,0,51
212,caer,Nos van a caer ahí de todas maneras dijo Santiago,0,51
1502,puntas,Además hay varias puntas que pueden ser de la barra,0,51
1968,causa,  ¿Quién es Misterio?    Un causa,0,51
47,roche,Y uno se puede pichanguear sin roche,2,51
548,concha,"(Va hacia CARLOS) A ti te quería ver, conchatumadre",3,51
513,cole,¡No! ¡En colegio! insistía enérgicamente el cholo,0,51
1669,serrano,"Los serranos tienen mala suerte, les ocurre lo peor",0,51
1959,profe,"Ella sonrió, muy profesional, y regresó a la cocina",0,51
200,cachero,"Bola de Oro, su cachero, su chofer dijo Santiago",0,51
2176,flaco,"Hace una hora que te llamamos, flaco dijo Popeye",0,51
513,cole,¿Y si fuera a esperarla a la salida de su colegio?-,0,51
2161,cojudo,Los gringos eran tan cojudos que ni cuenta se daban,0,51
187,cacha,"Y Trifulcio: pero ahí había un par de cachacos, don",0,51
1875,vieja,La vieja ya debe haber dormido con todo el santoral,0,51
2160,coima,Tuvo que pagar una coima de la gran puta para salir,3,51
513,cole,Yo sí me acuerdo de ti en el colegio dijo Joaquín,0,51
206,cacho,"Los cachorros que ya eran tigres y leones, Zavalita",0,51
1959,profe,"Que jueran médicos, ingenieros, abogaos, profesores",0,51
1501,punta,Alfonso y Joaquín acababan de regresar de Punta Sal,0,51
1378,pepón,"Bien pepón el muchacho, don Luchito dijo la rubia",0,51
1669,serrano,"Quería besarlo y el serrano le dijo: ""déjalo en paz",0,51
1111,mano,"Poco después, se irguió con una talega en las manos",0,51
2176,flaco,"Estoy arrepentido de haber llamado a Vallejo, flaco",0,51
2141,cana,El Teniente oyó silbar en alguna parte a un canario,0,51
1959,profe,Pero nunca vamos a ser profesionales dijo Alfonso,0,51
511,cola,Err:501,0,51
513,cole,Err:501,0,51
1875,vieja,"¿Quién eres? ¿Elmer, no? No, tu vieja dijo la voz",0,51
2289,paja,"A ti, pues, cara de pajazo de loro gritó la mujer",0,51
2289,paja,Err:501,0,51
788,franco,"Pero si los quieres, deberías ser franco con ellos",0,51
2182,gallina,Err:509,0,51
1526,quemar,Hasta ron de quemar bebía en ocasiones el muy bruto,0,51
75,anda,Romero andaba fatigado con la compañía de Palacitos,0,51
1526,quemar,"¿Te quemaron en el veinte, hermano? dijo Ludovico",0,51
661,duro,"Y pensó: cuando estoy duro, siempre hablo demasiado",0,51
1046,loco,Alguien se ha vuelto loco aquí y creo que no soy yo,0,51
661,duro,"Conchasumadre, estos mosquitos muerden duro dijo",0,51
2303,tela,"Cortes de tela floreada, aretes,  sortijas, dulces",0,51
893,hermano,"¿Quién podría cuidarte, hermano? Te contaremos todo",0,51
